06454,265469.251,671892.693
06455,271387.009,674728.413
06457,272952.048,675485.395
06502,270061.466,667778.649
06503,266217.812,668402.496
06506,260514.318,666629.254
06508,261239.277,666978.071
06509,260941.091,666728.602
06511,260404.814,667740.865
06519,260399.929,667745.194
06521,260633.183,667635.197
06523,260977.996,667232.996
06527,261603.322,665041.661
06530,261319.456,664852.282
06600,259904.307,665168.635
06605,260435.409,664962.706
06701,260885.781,664846.386
06705,261279.097,664822.446
06706,263674.900,664558.476
06707,264887.111,664383.008
06708,265003.528,664344.478
06709,265758.748,664322.154
06710,266807.928,664508.071
06711,265727.494,664296.192
06712,268218.776,664970.993
06713,265754.779,664338.360
06714,272264.999,665590.996
07001,219360.206,668653.548
07002,223474.095,674316.615
07003,227270.005,676871.805
07004,220493.996,671839.997
07005,224964.897,675481.866
07006,228561.293,675113.716
07007,231377.123,674675.653
07008,222427.747,673156.798
07009,226999.708,675490.504
07011,224344.100,677827.800
07012,225591.849,677515.708
07013,227264.498,676142.719
07015,228289.701,675844.019
07021,228339.165,675802.275
07023,229453.736,675500.357
07025,227358.748,676962.239
07027,230095.375,675144.763
07028,230683.247,674892.913
07099,236655.161,658724.336
07100,233529.452,654648.461
07101,236057.324,657942.262
07102,239531.915,660461.636
07103,241329.078,661955.890
07105,243325.230,662948.134
07112,245162.741,663386.591
07113,245173.402,663404.058
07114,243651.547,663141.383
07115,248344.813,663425.308
07116,249859.253,663589.662
07118,251978.236,663528.520
07119,253099.720,663320.960
07123,249993.364,663577.590
07124,253908.857,662936.443
07125,254531.246,662751.265
07126,254985.656,663085.257
07127,256033.261,663692.119
07128,232067.757,674415.709
07129,234138.651,674117.725
07130,238490.674,673199.554
07131,243537.326,670865.951
07132,243748.004,670521.005
07136,247232.111,664776.197
07138,248895.258,664407.840
07140,248297.110,664234.827
07141,249077.675,664520.988
07142,248622.217,664255.498
07145,248982.330,664436.373
07146,249594.143,664840.879
07147,249929.873,665001.272
07150,251667.116,665062.961
07152,252689.418,664843.527
07153,253181.044,664754.205
07154,253585.743,664652.017
07155,253534.030,664655.518
07156,252837.590,665192.891
07200,256905.063,663959.348
07202,256830.236,663915.634
07210,257856.111,663794.150
07211,258066.620,663616.879
07221,234817.273,651007.499
07222,241584.393,653027.429
07223,241698.220,653102.107
07224,249892.001,659378.004
07225,252211.081,660145.685
07226,253273.716,660124.677
07227,254422.041,660240.119
07228,255925.520,661358.213
07229,256978.852,662405.418
07231,263305.266,654675.399
07232,263070.096,654641.671
07233,256377.465,659112.021
07234,258109.034,656692.463
07235,259359.105,660754.890
07236,258454.843,661572.322
07237,247903.617,657061.230
07238,258459.599,660584.410
07239,258263.498,663389.420
07240,257689.352,662814.282
07241,257947.817,663072.250
07242,258162.129,663316.329
07245,258549.087,663981.072
07246,258590.429,664305.186
07253,258001.002,665283.004
07255,258741.076,665118.780
07256,258635.384,664494.010
07257,258753.313,665138.128
07258,257893.906,663992.371
07259,259257.419,665001.139
07260,258842.879,663231.125
07262,258691.074,663287.167
07263,259866.779,662659.081
07265,259486.974,662822.658
07266,260019.448,662360.546
07267,260877.504,661968.551
07268,259956.947,662516.166
07269,260772.154,663958.283
07270,261432.916,662346.278
07271,261312.150,662715.220
07272,261245.804,663203.683
07273,261387.078,662257.577
07275,257189.659,665508.698
07276,257106.290,665515.271
07277,261453.787,662086.504
07278,262526.489,661649.983
07279,260046.899,662390.726
07280,261448.198,661995.174
07281,259392.720,662837.233
07282,259812.705,662569.680
07283,259302.562,662892.767
07284,260318.356,662217.598
07285,259244.550,662922.207
07287,261422.285,662065.089
07288,261406.179,662249.186
07290,261312.719,661938.031
07292,261052.535,661923.494
07294,264927.999,662221.000
07295,266512.889,662850.197
07297,270290.999,663964.002
07298,271857.033,664229.685
07299,277646.918,675714.373
07300,276627.498,674020.450
07301,276413.054,673867.675
07302,273107.348,669493.210
07303,275562.582,673117.417
07304,273024.849,669375.852
07305,270464.108,667655.854
07306,272443.233,668535.843
07307,272208.987,666680.393
07308,270397.184,667683.926
07309,272389.883,666260.610
07310,272589.634,665978.546
07311,272392.028,666255.069
07312,272905.450,665182.306
07313,272734.698,665668.204
07314,272992.097,666202.463
07315,273031.458,664882.996
07317,273064.196,665670.154
07318,272657.444,665852.898
07320,272870.086,665282.959
07323,277818.353,665383.056
07325,275764.203,665184.746
07327,276043.999,665216.003
07329,274638.440,665277.276
07331,273192.849,665607.724
07336,273718.424,664203.419
07338,272448.211,664257.466
07340,273628.349,664241.094
07342,273726.361,664141.395
07344,273978.916,663858.803
07346,273523.458,664422.184
07348,272934.099,664317.673
07355,274757.435,661436.026
07357,274952.224,660830.237
07358,274949.413,660862.484
07359,274926.799,660803.347
07360,274793.309,660941.528
07363,274965.288,660431.709
07367,274987.943,660399.793
07368,274918.369,660976.042
07369,274793.204,660939.464
07371,275019.362,660460.482
07373,274490.692,660100.649
07375,275109.486,659724.279
07377,275566.719,659980.594
07390,274891.701,661123.594
07397,276428.922,659457.574
07411,263931.750,660613.676
07413,266427.097,660457.453
07416,266427.097,660457.453
07417,266803.797,660453.319
07419,269369.960,660894.677
07420,269571.953,660902.615
07421,270439.125,660798.931
07422,270441.192,660797.939
07429,273244.998,660056.000
07430,280349.842,658445.158
07431,276769.739,659213.166
07432,277501.998,658889.004
07433,280247.646,658464.009
07434,287406.901,659851.750
07435,291168.759,660468.389
07436,284851.363,659080.276
07437,291312.342,660417.551
07451,274870.438,657905.937
07452,274984.761,658087.976
07453,275159.772,658549.767
07454,274960.797,657994.751
07456,274975.238,657979.779
07459,274758.483,657756.517
07463,274573.785,658018.285
07464,275086.236,656957.422
07465,274974.860,657979.019
07466,275009.903,657199.992
07467,275007.435,657178.279
07468,275010.786,657183.274
07474,274866.946,657486.456
07476,275004.000,656113.999
07478,273825.132,654785.041
07479,272221.586,655199.907
07480,271205.953,655880.575
07481,270715.647,656273.977
07482,270717.828,656272.288
07486,269296.002,657948.004
07490,274319.035,654255.818
07492,274749.380,654428.260
07494,275964.215,652369.206
07496,276096.647,651232.800
07501,276110.361,656453.696
07503,276234.606,656309.784
07551,264245.111,660004.520
07553,262054.002,660381.997
07555,260471.997,660583.999
07561,253676.762,657722.244
07563,255265.027,657638.599
07565,256549.348,658017.899
07567,257597.016,659762.220
07573,258777.767,662280.957
07575,258104.403,662571.338
07577,258026.199,663180.895
07578,258565.267,661155.414
07579,258390.973,660539.762
07580,259042.179,660796.573
07581,257507.885,660964.999
07583,256799.527,661452.457
07585,256509.378,661938.694
07587,256766.568,662859.150
07589,257557.018,662832.795
07607,261390.431,654529.999
07609,260782.220,654295.346
07611,258873.667,655097.460
07613,258222.002,656390.000
07615,257432.599,657452.401
07619,255234.432,659945.017
07802,294874.441,197334.294
07906,277308.652,655516.600
07915,277738.103,655150.318
07916,277743.560,655146.349
07937,281244.561,653277.696
07938,282410.222,655347.775
07939,282272.308,655297.504
07941,277995.543,655177.785
07943,278705.889,655282.952
07945,279227.119,654910.385
07949,282570.902,652820.214
07950,292892.766,645416.944
07951,282867.239,652578.518
07952,282573.077,652818.501
07953,282160.143,653104.226
07954,282410.342,652956.915
07955,283998.494,650174.153
07956,291205.274,645475.388
07957,288583.253,643658.197
07958,292808.017,645417.028
07959,292898.719,645418.267
07961,296157.576,645564.232
07962,295185.050,645462.585
07963,294858.620,645553.866
07964,295563.735,645384.864
07965,295306.905,645415.097
07966,295705.069,645021.174
07968,295281.666,645382.096
07969,298975.321,634811.157
07973,299559.827,615237.281
07974,299454.619,615350.930
07975,299449.171,615367.275
07976,307609.874,602656.269
07977,307737.301,602387.115
07978,307644.928,602505.249
07979,311354.134,594875.386
07980,313779.930,581679.620
07981,313757.606,581755.522
07982,313795.143,581527.319
07983,322489.409,573954.996
07984,295420.641,617173.226
07985,332005.916,569375.006
07986,302711.568,612503.325
07987,299573.859,615231.580
07988,328536.267,570309.916
07990,299439.548,615358.790
07991,305864.860,605759.205
07992,312098.172,585935.443
07993,318455.528,575449.052
07995,307708.767,602398.922
07997,313791.505,581515.248
08001,232162.151,652748.356
08002,232222.140,652872.528
08003,233499.835,654614.121
08004,232612.022,653128.541
08007,230862.342,651360.764
08008,230471.615,650755.748
08012,230016.586,650237.620
08101,229752.309,649192.124
08104,229625.595,643994.613
08105,229578.990,643554.106
08106,229621.047,644252.830
08107,229639.086,643797.959
08119,228989.851,642376.768
08121,227957.383,641542.175
08122,228255.568,641650.985
08123,226985.403,641288.308
08125,224808.378,641332.812
08198,223804.614,642207.151
08198,223804.614,642207.151
08200,223568.473,642371.071
08202,220882.629,648436.438
08205,219758.018,652593.968
08206,220299.388,651826.577
08207,220461.731,650738.417
08208,222573.260,642066.730
08209,220399.930,651233.580
08210,220472.769,650700.472
08211,219967.360,653323.256
08212,221004.046,654504.285
08213,220882.834,655985.952
08214,220399.930,651238.044
08215,219969.651,653328.253
08216,221032.488,654595.732
08221,220347.427,659201.705
08301,230684.128,640807.307
08303,230684.316,640807.822
08398,230069.330,642175.380
08401,231623.535,638531.962
08403,231654.955,638258.119
08405,231636.765,638225.377
08408,233018.047,631988.436
08409,232993.957,631960.961
08410,232722.729,632060.536
08411,232943.327,632847.489
08412,232708.229,632066.539
08413,232905.269,632799.350
08415,231655.451,638254.977
